PktCount,SumPktLength,MaxPktLength,MinPktLength,MeanPktLength,SumIat,MaxIat,MinIat,MeanIat,FlowDuration,InitialWindow,SumWindow,MaxWindow,MinWindow,MeanWindow,IsTCP,isVideo
619.0,845826.0,1410.0,66.0,1366.4394184168013,79907965.0,63891150.0,22.0,129300.9142394822,79907965.0,7240.0,41771080.0,67584.0,7240.0,67481.55088852989,1.0,1.0
1525.0,2110926.0,1410.0,66.0,1384.2137704918032,66490724.0,63762646.0,21.0,43629.08398950131,66490724.0,7240.0,103002184.0,67584.0,7240.0,67542.41573770491,1.0,1.0
36.0,13453.0,1410.0,66.0,373.69444444444446,84524977.0,61528951.0,58.0,2414999.342857143,84524977.0,26847.0,2838239.0,93184.0,26847.0,78839.97222222222,1.0,1.0
188.0,240926.0,1410.0,66.0,1281.5212765957447,65429057.0,63718579.0,32.0,349888.0053475936,65429057.0,65535.0,12869631.0,68608.0,65535.0,68455.48404255319,1.0,1.0
31249.0,43540035.0,1410.0,66.0,1393.3257064226054,327051966.0,11861117.0,20.0,10466.332757296466,327051966.0,43440.0,4862329264.0,222208.0,43440.0,155599.51563250023,1.0,1.0
765.0,1003229.0,1410.0,66.0,1311.4104575163399,64339909.0,62839780.0,21.0,84214.54057591622,64339909.0,65535.0,54795775.0,71680.0,65535.0,71628.46405228759,1.0,1.0
26.0,21650.0,1410.0,66.0,832.6923076923077,63898758.0,62953181.0,66.0,2555950.32,63898758.0,65535.0,1747967.0,67584.0,65535.0,67229.5,1.0,1.0
30.0,21270.0,1410.0,66.0,709.0,204638294.0,60026734.99999994,163.0,7056492.8965517245,204638294.0,7240.0,2166344.0,79872.0,7240.0,72211.46666666666,1.0,1.0
495.0,575110.0,1410.0,66.0,1161.8383838383838,390957019.0,61335288.0,23.0,791410.9696356276,390957019.0,7240.0,3256976.0,7240.0,6576.0,6579.749494949495,1.0,1.0
175.0,231967.0,1410.0,66.0,1325.5257142857142,61170036.0,60661604.0,23.0,351551.9310344828,61170036.0,7240.0,1152592.0,7240.0,6576.0,6586.24,1.0,1.0
20977.0,29318070.0,1410.0,66.0,1397.629308290032,286153324.0,60869592.0,21.0,13641.93954996186,286153324.0,7240.0,266108432.0,17296.0,6576.0,12685.723983410402,1.0,1.0
26.0,11272.0,1410.0,66.0,433.53846153846155,132653955.0,62400446.0,27.0,5306158.2,132653955.0,1428.0,338216.0,25600.0,1428.0,13008.307692307691,1.0,1.0
17796.0,24989234.0,1410.0,66.0,1404.205102270173,137856723.0,61815182.0,20.0,7746.935824669851,137856723.0,65535.0,2256587263.0,145408.0,65535.0,126803.060406833,1.0,1.0
59.0,21752.0,1410.0,66.0,368.6779661016949,236784811.0,57590830.0,26.0,4082496.7413793104,236784811.0,1428.0,1553704.0,53248.0,1428.0,26333.966101694914,1.0,1.0
39.0,16820.0,1410.0,66.0,431.28205128205127,235941221.0,58107524.0,27.0,6208979.5,235941221.0,1428.0,401704.0,20992.0,1428.0,10300.102564102564,1.0,1.0
5962.0,8204379.0,1410.0,66.0,1376.111875209661,171779055.0,60589970.0,21.0,28817.154001006544,171779055.0,7240.0,39207160.0,7240.0,6576.0,6576.175779939617,1.0,1.0
346.0,385722.0,1410.0,66.0,1114.8034682080925,148305819.0,25357599.0,24.0,429871.93913043477,148305819.0,7240.0,2276760.0,7240.0,6576.0,6580.231213872832,1.0,1.0
759.0,1038828.0,1410.0,66.0,1368.6798418972332,77691081.0,61595235.0,21.0,102494.82981530343,77691081.0,7240.0,4992472.0,7240.0,6576.0,6577.69696969697,1.0,1.0
308.0,420770.0,1410.0,66.0,1366.1363636363637,64010961.0,63061261.0,22.0,208504.75895765473,64010961.0,7240.0,2027200.0,7240.0,6576.0,6581.818181818182,1.0,1.0
9484.0,13321235.0,1410.0,66.0,1404.6009067903838,57165069.0,43891329.0,21.0,6028.162923125593,57165069.0,28960.0,349130016.0,38912.0,28960.0,36812.52804723745,1.0,1.0
